domain,priority,reason,flame_tp_ids,soa_email,ssl_org,ssl_serial,visual_hash
675hosting.com,0,"FLAME:TP-0013,TP-0017","TP-0013,TP-0017",dns@cloudflare.com,,,d13d16434bc4dcd5
8618.fun,0,FLAME:TP-0042,TP-0042,master@jmdns.com,,,
88vinchat.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
92pkr1.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
88vinbet1.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
8dayvina.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
9080.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
acneproduction.com,0,"FLAME:TP-0012,TP-0036","TP-0012,TP-0036",dns@cloudflare.com,,,
92pkrgamedownload.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
88online66.com,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
92lottery1.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
92glorylogin.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
abouse.space,0,"FLAME:TP-0011,TP-0017","TP-0011,TP-0017",dns@cloudflare.com,,,
academybankmw.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",hostmaster@trellian.com,,,
91betapp.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
987bet7.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
92bossgame.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
92jeetoapp.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
939betdownload.net,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
a97ag.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
99boncasino.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
aaabet1.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
adei.crankymonkey.info,0,FLAME:TP-0041,TP-0041,hostmaster@trellian.com,,,
addidas-group.com,0,"FLAME:TP-0001,TP-0015","TP-0001,TP-0015",hostmaster@trellian.com,,,
a45casino.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
aagame777bet.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
aaaph.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
a97bet.info,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
accommodate.top,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",dns@cloudflare.com,,,
aa9827.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",master@share-dns.com,,,
ace58casino.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
a7996.com,0,FLAME:TP-0017,TP-0017,admin@dns.com,,,
99348.xyz,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",dns@cloudflare.com,,,
ad777gamelogin.com,0,"FLAME:TP-0001,TP-0036","TP-0001,TP-0036",dns@cloudflare.com,,,
adsamex.com,0,"FLAME:TP-0001,TP-0015","TP-0001,TP-0015",cpanel@tech.namecheap.com,,,
adcew.com,0,FLAME:TP-0041,TP-0041,hostmaster@hichina.com,,,
admiralx.sbs,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
actrses.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
acemail.info,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,
acucre.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
admiral-casino.win,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
agasj.com,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",master@share-dns.com,,,
acikarttirma.net.tr,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",hostmaster@tempmail-plus.com,,,
acuntco.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
admiralx-jew.top,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
ae888cg.net,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
abe9.tempdukviet.site,0,FLAME:TP-0043,TP-0043,,,,
agenciasviajesrepublicadominicana.com,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,c6b055f512758bb2
admiralx-universe.buzz,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
9ya.de,0,FLAME:TP-0001,TP-0001,hostmaster@1und1.de,,,
970av.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",hostmaster@970av.com,,,
agen45.com,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",dns@cloudflare.com,,,
acikarttirma.org.tr,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",hostmaster@tempmail-plus.com,,,
ad16.capytumbum.online,0,FLAME:TP-0067,TP-0067,,,,
ah9pcwp.crankymonkey.info,0,FLAME:TP-0042,TP-0042,hostmaster@trellian.com,,,
afuture.date,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
adultchat67.uni.cc,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",,,,
agrifood-ric.org,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",dns@cloudflare.com,,,c6b055f512758bb2
admiralx-cvf.top,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
acrometermail.com,0,FLAME:TP-0067,TP-0067,root@acrometermail.com,,,
aerezzje.xyz,0,FLAME:TP-0042,TP-0042,hostmaster@aerezzje.xyz,,,c0e6c41937d13ddc
admiralx-mkl.top,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
agriturismomontefieno.com,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",dns@cloudflare.com,,,c6b055f512758bb2
agg777slot.com,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",dns@cloudflare.com,,,
acampadaparis.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,c7e200005fd74fd7
admiralx-pro34.top,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
adsensekorea.co.kr,0,"FLAME:TP-0001,TP-0015","TP-0001,TP-0015",dns@jomax.net,,,
alexandbetsy.com,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
addedbyjc.0rg.fr,0,FLAME:TP-0041,TP-0041,,,,
agustaa.top,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,
admiralx777spins.top,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
ac35.capytumbum.online,0,FLAME:TP-0042,TP-0042,,,,
abwesend.de,0,FLAME:TP-0001,TP-0001,dnsadmin@ionos.com,,,
albertsonthealley.com,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
aimer.dev,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",dns@cloudflare.com,,,
ad12.capytumbum.online,0,FLAME:TP-0067,TP-0067,,,,
akuadalah.dev,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
alfaex.net,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",dns@cloudflare.com,,,c6b055f512758bb2
admiralx-wol.top,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
alajaybi.online,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",hostmaster@smarterasp.net,,,
abe2.tempdukviet.site,0,FLAME:TP-0043,TP-0043,,,,
alldarkwebmarkets.com,0,"FLAME:TP-0041,TP-0042,TP-0048","TP-0041,TP-0042,TP-0048",dns@cloudflare.com,,,
altcoinadvantage.org,0,"FLAME:TP-0017,TP-0026","TP-0017,TP-0026",hostmaster@trellian.com,,,
allardprize.com,0,FLAME:TP-0043,TP-0043,dns@cloudflare.com,,,c6b055f512758bb2
aleksandraskincare.com,0,"FLAME:TP-0001,TP-0015","TP-0001,TP-0015",dns@cloudflare.com,,,
alisonebright.com,0,FLAME:TP-0043,TP-0043,dns@cloudflare.com,,,c6b055f512758bb2
ageing-in-europe.org,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,c978268377a6581f
alldarkmarkets.com,0,"FLAME:TP-0041,TP-0042,TP-0048","TP-0041,TP-0042,TP-0048",dns@cloudflare.com,,,
alonetry.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",admin@alonetry.com,,,
adsensekorea.com,0,"FLAME:TP-0001,TP-0015","TP-0001,TP-0015",dns@jomax.net,,,e893b139c7c31af0
aleembhd.bulc.club,0,"FLAME:TP-0001,TP-0004,TP-0013","TP-0001,TP-0004,TP-0013",,,,a04d0f3878c5c37f
1234yahoo.com,0,"FLAME:TP-0001,TP-0067","TP-0001,TP-0067",support@cloudns.net,,,
alldarknetmarkets.com,0,"FLAME:TP-0041,TP-0042,TP-0048","TP-0041,TP-0042,TP-0048",dns@cloudflare.com,,,
allcards.su,0,"FLAME:TP-0038,TP-0041,TP-0042,TP-0048","TP-0038,TP-0041,TP-0042,TP-0048",dns@cloudflare.com,,,
ai-trader.io,0,"FLAME:TP-0026,TP-0017","TP-0026,TP-0017",dns@cloudflare.com,,,bcb4cbc992936c64
adshine.click,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",noreply@tenten.vn,,,
alternativapoteknorge.space,0,FLAME:TP-0036,TP-0036,server@arandomserver.com,,,
aipilotreview.top,0,"FLAME:TP-0017,TP-0026","TP-0017,TP-0026",dns@cloudflare.com,,,
altaddress.net,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",hostmaster@openinternet.io,,,
alternatelinksbobet.com,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
am-static.org,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
amazonses.com,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",awsdns-hostmaster@amazon.com,,,
ahliqq.org,0,FLAME:TP-0015,TP-0015,hostmaster@registrar-servers.com,,,
ahliqq.info,0,FLAME:TP-0015,TP-0015,hostmaster@registrar-servers.com,,,
alisepasi.bulc.club,0,FLAME:TP-0001,TP-0001,,,,a04d0f3878c5c37f
ambientiusa.com,0,FLAME:TP-0058,TP-0058,dns@cloudflare.com,,,
altincasino.xyz,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
airnewzealand.com,0,FLAME:TP-0015,TP-0015,awsdns-hostmaster@amazon.com,,,c0933e78b56963c3
a1.ax,0,"FLAME:TP-0001,TP-0015","TP-0001,TP-0015",hostmaster@a1.ax,,,
admiralx-challenge.top,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
ambaritaputra.info,0,"FLAME:TP-0017,TP-0058","TP-0017,TP-0058",dns@cloudflare.com,,,
andro-players.com,0,"FLAME:TP-0023,TP-0043","TP-0023,TP-0043",dns@cloudflare.com,,,dc842397cc7d3274
afsf.de,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",hostmaster@kv.de,,,
aestheticclinic-uk.com,0,FLAME:TP-0019,TP-0019,hostmaster@beget.com,,,d13d16434bc4dcd5
alotevi.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
admiralx-juj.top,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
admiralx-iop.top,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
amerilinkmail.com,0,FLAME:TP-0001,TP-0001,hostmaster@amerilinkmail.com,,,
amlopedia.com,0,FLAME:TP-0043,TP-0043,dns@cloudflare.com,,,
amellux.com,0,FLAME:TP-0060,TP-0060,master@jmdns.com,,,
aiemail.studio,0,"FLAME:TP-0042,TP-0043","TP-0042,TP-0043",root@dns1.nominalia.com,,,
amerinetgate.com,0,FLAME:TP-0001,TP-0001,hostmaster@amerinetgate.com,,,
alyspace.cfd,0,FLAME:TP-0001,TP-0001,dns@hostinger.com,,,
acyclovir-buy.com,0,FLAME:TP-0043,TP-0043,dns@cloudflare.com,,,
anonymous-email.net,0,FLAME:TP-0043,TP-0043,admin@anonymous-email.net,,,
anahiem.com,0,FLAME:TP-0006,TP-0006,hostmaster@anahiem.com,,,0000000000000000
androl.cfd,0,"FLAME:TP-0043,TP-0050","TP-0043,TP-0050",dns@cloudflare.com,,,
appie.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 80),TP-0012,hostmaster@trellian.com,,,
amongth.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
argenttrading.com,0,FP-0003: Crypto/Finance Fraud Co-hosting (conf: 70),TP-0017,admin@giantpanda.com,,,
amechiwa.biz.id,0,"FLAME:TP-0015,TP-0019","TP-0015,TP-0019",dns@cloudflare.com,,,
ano.to,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",dns@cloudflare.com,,,
amyxrolest.com,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,
arcticmail.com,0,FLAME:TP-0002,TP-0002,ggorman@easylink.com,,,d02d42636e683de7
ahtigames.se,0,"FLAME:TP-0036,TP-0054","TP-0036,TP-0054",tech@rrpproxy.net,,,
another-temp-mail.com,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",dns@cloudflare.com,,,
anonymmail.net,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",dns@cloudflare.com,,,
argentinamail.com,0,FLAME:TP-0002,TP-0002,ggorman@easylink.com,,,d02d42636e683de7
apptraker.cd,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,c6b055f512758bb2
annwilde.com,0,FLAME:TP-0043,TP-0043,voltdbk@gmail.com,,,
845457.com,0,"FLAME:TP-0042,TP-0060","TP-0042,TP-0060",master@share-dns.com,,,
808qs.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",master@share-dns.com,,,
arcentra.cfd,0,"FLAME:TP-0002,TP-0015","TP-0002,TP-0015",dns@cloudflare.com,,,
athem.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 60),TP-0012,admin@giantpanda.com,,,
amphetaminapotek.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
ano.nonon.ooo,0,"FLAME:TP-0041,TP-0043","TP-0041,TP-0043",,,,
atlant.link,0,"FLAME:TP-0001,TP-0067","TP-0001,TP-0067",dns@cloudflare.com,,,
au2bsnf.crankymonkey.info,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",hostmaster@trellian.com,,,
arcleti.com,0,"FLAME:TP-0002,TP-0015","TP-0002,TP-0015",hostmaster@arcleti.com,,,
ares.edu.pl,0,FLAME:TP-0002,TP-0002,dns@hostinger.com,,,
andrewcluh.top,0,"FLAME:TP-0043,TP-0050","TP-0043,TP-0050",hostmaster@nsone.net,,,841f0a757dd763a0
agentoto4d.org,0,"FLAME:TP-0036,TP-0063","TP-0036,TP-0063",hostmaster@agentoto4d.org,,,d13d16434bc4dcd5
aimpowergen.com,0,FLAME:TP-0036,TP-0036,admins@siteground.com,,,
asyabahis21.com,0,"FLAME:TP-0001,TP-0036","TP-0001,TP-0036",dns@cloudflare.com,,,
atarigamepartners.com,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,c6b055f512758bb2
appointfmail.com,0,FLAME:TP-0001,TP-0001,dns@timeweb.ru,,,
asianrelease.website,0,FLAME:TP-0042,TP-0042,hostmaster@asianrelease.website,,,
amberlogy.com,0,FLAME:TP-0001,TP-0001,admins@siteground.com,,,
ankaramezat.com.tr,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",hostmaster@tempmail-plus.com,,,
augmentationtechnology.com,0,FLAME:TP-0001,TP-0001,hostmaster@contabo.de,,,
assist.thewisetransfer.click,0,"FLAME:TP-0006,TP-0007","TP-0006,TP-0007",,,,
43.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 80),TP-0012,hostmaster@43.com,,,
audley.bulc.club,0,FLAME:TP-0001,TP-0001,,,,a04d0f3878c5c37f
asubtlejm.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
aqb.dropmail.me,0,FLAME:TP-0043,TP-0043,,,,b0d2686d0f3732da
aptleasing.info,0,FLAME:TP-0006,TP-0006,awsdns-hostmaster@amazon.com,,,
aussiepersonal.loan,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,c6b055f512758bb2
aurora-world.buzz,0,FLAME:TP-0017,TP-0017,hostmaster@parklogic.com,,,
accountablebookkeepingla.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
auroracasru.top,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
astipa.com,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,
accountingbyangie.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
atlanticyu.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
automiselymail.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
auto-glass-houston.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
auspb.com,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
autoelk.ru,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
automizeapi.com,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,d4b608ca0f977c4b
automizly.net,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
asfn.cd,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,c6b055f512758bb2
aussie.loan,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,c6b055f512758bb2
atarax-hydroxyzine.com,0,FLAME:TP-0043,TP-0043,dnsadmin@dnsip.com,,,
automizely.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
ayudafacebook.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,c6b055f512758bb2
asha777vip.com,0,"FLAME:TP-0042,TP-0054,TP-0049","TP-0042,TP-0054,TP-0049",dns@cloudflare.com,,,db9c5c274cb378c0
aztecagoldcasino.com,0,FLAME:TP-0043,TP-0043,dns@cloudflare.com,,,
avtoserviskursk46.ru,0,FLAME:TP-0019,TP-0019,dns@cloudflare.com,,,
aussieboat.loan,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,c6b055f512758bb2
austhq.shop,0,"FLAME:TP-0001,TP-0012,TP-0015","TP-0001,TP-0012,TP-0015",dns@hostinger.com,,,
aussiecar.loans,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,d13d16434bc4dcd5
az888wiki.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
adadad.uk,0,FLAME:TP-0041,TP-0041,dns@cloudflare.com,,,
az777.info,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
ayqtellsu.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
blank.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 80),TP-0012,dns@cloudflare.com,,,
bestphilippinebrides.com,0,"FLAME:TP-0011,TP-0025","TP-0011,TP-0025",dns@cloudflare.com,,,c13d3ed69429439d
attention.support,0,FLAME:TP-0012,TP-0012,hostmaster@one.com,,,
aurora91.buzz,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
blackfishdiscos.com,0,FLAME:TP-0060,TP-0060,dns@cloudflare.com,,,
binace.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 65),TP-0012,dns@cloudflare.com,,,
bk8casino.info,0,FLAME:TP-0060,TP-0060,dns@cloudflare.com,,,
bk8vietnam.net,0,FLAME:TP-0060,TP-0060,dns@cloudflare.com,,,
axkleinfa.com,0,"FLAME:TP-0042,TP-0061","TP-0042,TP-0061",dns@cloudflare.com,,,
blairhair.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,c6b055f512758bb2
blankhotel.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,c6b055f512758bb2
av10.tempdukviet.site,0,FLAME:TP-0001,TP-0001,,,,
azirmail.com,0,FLAME:TP-0043,TP-0043,dns@cloudflare.com,,,
blackmarket.su,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,c6b055f512758bb2
bk8xamvn.com,0,FLAME:TP-0060,TP-0060,dns@cloudflare.com,,,
blondecams.xyz,0,"FLAME:TP-0036,TP-0043","TP-0036,TP-0043",hostmaster@registrar-servers.com,,,8000000000000000
azame.pw,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,880a22a882222882
bloxifymail.online,0,FLAME:TP-0043,TP-0043,dns@jomax.net,,,
bnk0bzm.crankymonkey.info,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",hostmaster@trellian.com,,,
azino777-nexus.com,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",dns@cloudflare.com,,,
azooma.ru,0,FLAME:TP-0042,TP-0042,dnsadm@choopa.com,,,
angka69.com,0,"FLAME:TP-0036,TP-0043","TP-0036,TP-0043",root@server-641170.v23536557.sin01.serveradd.com,,,
blenched.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
blueseashotels.com,0,"FLAME:TP-0041,TP-0042,TP-0043","TP-0041,TP-0042,TP-0043",dns@cloudflare.com,,,c6b055f512758bb2
blueseahotelmanagement.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
bookspinecalculator.com,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",cpanel@tech.namecheap.com,,,
boater-x.com,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dns@cloudflare.com,,,
blue-mail.org,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
bmw777casino.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
addrin.uk,0,FLAME:TP-0041,TP-0041,dns@cloudflare.com,,,
blogerspace.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
bloggersxmi.com,0,"FLAME:TP-0042,TP-0048","TP-0042,TP-0048",dns@cloudflare.com,,,
blogbuildingu.com,0,"FLAME:TP-0036,TP-0043","TP-0036,TP-0043",dns@cloudflare.com,,,
blm7.net,0,FLAME:TP-0060,TP-0060,master@share-dns.com,,,
bolaparis.org,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
bestlivesexsites.com,0,FLAME:TP-0042,TP-0042,,,,
bolaaman.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
azmn.info,0,FLAME:TP-0043,TP-0043,dns@cloudflare.com,,,ebc8b42cda348d33
boin888.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
blackhole.djurby.se,0,"FLAME:TP-0041,TP-0042","TP-0041,TP-0042",dnsadmin@loopiagroup.com,,,
bola208.com,0,FLAME:TP-0036,TP-0036,ototelellen@gmail.com,,,
blockbet.gg,0,"FLAME:TP-0036,TP-0043","TP-0036,TP-0043",dns@cloudflare.com,,,
bola389.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
bookz.space,0,"FLAME:TP-0001,TP-0043","TP-0001,TP-0043",dns@cloudflare.com,,,
bomwinbet.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
azulaomarine.com,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dns@cloudflare.com,,,
bkkk.ru,0,FLAME:TP-0012,TP-0012,dns@cloudflare.com,,,
brownfallmail.com,0,FLAME:TP-0047,TP-0047,dns@cloudflare.com,,,
bronnycopter.com,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,ec39c6c49b86996c
brilliantconceptsinmotion.com,0,"FLAME:TP-0015,TP-0019","TP-0015,TP-0019",dns@cloudflare.com,,,c6b055f512758bb2
broadcastsandiego.com,0,FLAME:TP-0035,TP-0035,dns@cloudflare.com,,,c6b055f512758bb2
bloghoahoc.com,0,FLAME:TP-0043,TP-0043,nsadmin@xundns.com,,,
bola389.net,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
borrowernews.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
bronxdentistny.com,0,FLAME:TP-0042,TP-0042,dns@cloudflare.com,,,c6b055f512758bb2
brownetrading.org,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,c6b055f512758bb2
bxbs.com,0,FP-0007: Typosquat Evasion Infrastructure (conf: 65),TP-0012,dns@jomax.net,,,
buenosaires-argentina.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
byd77wb.crankymonkey.info,0,FLAME:TP-0042,TP-0042,hostmaster@trellian.com,,,
btcmanaged.com,0,"FLAME:TP-0042,TP-0049","TP-0042,TP-0049",dns@cloudflare.com,,,c6b055f512758bb2
brrval.com,0,FLAME:TP-0012,TP-0012,hostmaster@brrval.com,,,
brizzolari.com,0,FLAME:TP-0001,TP-0001,master@jmdns.com,,,d22e2f303c93b2cb
bookz.site,0,FLAME:TP-0001,TP-0001,root@node617.namehero.net,,,
bzmoe.com,0,FLAME:TP-0067,TP-0067,dns@cloudflare.com,,,85b5d04a3c4b6fb4
bunnyphcasino.com,0,"FLAME:TP-0042,TP-0054","TP-0042,TP-0054",dns@cloudflare.com,,,
broadnetalliance.org,0,FLAME:TP-0001,TP-0001,dnsadm@choopa.com,,,
bleib-bei-mir.de,0,"FLAME:TP-0001,TP-0012","TP-0001,TP-0012",dnsadmin@ionos.com,,,
buyviagru.com,0,FLAME:TP-0017,TP-0017,dns@cloudflare.com,,,
buybm.one,0,"FLAME:TP-0002,TP-0015","TP-0002,TP-0015",dns@cloudflare.com,,,
cabioinline.com,0,"FLAME:TP-0001,TP-0002","TP-0001,TP-0002",dns@cloudflare.com,,,af180f0c1f655b71
bucoscertificate.com,0,FLAME:TP-0018,TP-0018,dns@hostinger.com,,,
boredlion.com,0,FLAME:TP-0036,TP-0036,dns@cloudflare.com,,,
byu777casino.com,0,"FLAME:TP-0001,TP-0036","TP-0001,TP-0036",dns@cloudflare.com,,,
azsportsnetwork.net,0,FLAME:TP-0043,TP-0043,dns@cloudflare.com,,,
boringity.com,0,FLAME:TP-0042,TP-0042,master@share-dns.com,,,
c333betcasino.com,0,"FLAME:TP-0036,TP-0054","TP-0036,TP-0054",dns@cloudflare.com,,,
c54777.info,0,"FLAME:TP-0036,TP-0054","TP-0036,TP-0054",dns@cloudflare.com,,,
c77bet.info,0,"FLAME:TP-0036,TP-0054","TP-0036,TP-0054",dns@cloudflare.com,,,
btsi.dropmail.me,0,"FLAME:TP-0002,TP-0015","TP-0002,TP-0015",,,,b0d2686d0f3732da
cacingnaga.net,0,"FLAME:TP-0011,TP-0017","TP-0011,TP-0017",dns@cloudflare.com,,,
canadianpharmacyfirst.com,0,FLAME:TP-0001,TP-0001,cpanel@tech.namecheap.com,,,
cablegateast.com,0,"FLAME:TP-0001,TP-0012,TP-0015","TP-0001,TP-0012,TP-0015",hostmaster@cablegateast.com,,,
cachvao188bet.com,0,"FLAME:TP-0011,TP-0017","TP-0011,TP-0017",dns@cloudflare.com,,,
c7fk799.com,0,FLAME:TP-0001,TP-0001,dns@cloudflare.com,,,
