IP,ASN,Name,BGP_Prefix,Country,Registry
91.208.75.3,AS6718,"NAV NAV Communications, RO",91.208.75.0/24,RO,
89.147.108.90,AS44925,"THE-1984-AS, IS",89.147.108.0/22,IS,
2.58.56.35,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",2.58.56.0/24,DE,
23.129.64.192,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a06:1700:0003:0034:0000:0000:0000:0001,,,,,
167.86.67.104,AS51167,"CONTABO, DE",167.86.66.0/23,DE,
185.220.101.30,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
104.167.241.4,AS26286,MYSTICDEVIO - MysticDev LLC,104.167.241.0/24,US,
195.47.238.50,AS30893,"NOACKHOSTING-AS, SE",195.47.238.0/24,SE,
2001:067c:0e60:0c0c:0192:0042:0116:0175,,,,,
2a03:e600:0100:0000:0000:0000:0000:0003,,,,,
2602:fc24:0018:f38f:0000:0000:0000:0001,,,,,
2.58.56.220,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",2.58.56.0/24,DE,
205.185.126.29,AS53667,"PONYNET - FranTech Solutions, US",205.185.112.0/20,US,
23.129.64.172,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0140,,,,,
104.244.79.44,AS53667,"PONYNET - FranTech Solutions, US",104.244.79.0/24,US,
2001:b011:4006:39be:0000:0000:0000:000b,,,,,
185.220.101.21,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
54.37.75.160,AS16276,"OVH, FR",54.37.0.0/16,FR,
2602:ff16:0003:0000:0001:03c0:0000:0001,,,,,
176.118.193.106,AS44486,"SYNLINQ synlinq.de, DE",176.118.193.0/24,AT,
107.189.4.209,AS53667,"PONYNET - FranTech Solutions, US",107.189.0.0/21,US,
2001:067c:289c:0004:0000:0000:0000:0081,,,,,
23.129.64.187,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0184,,,,,
45.84.107.182,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
185.220.101.173,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2620:018c:0000:0192:0000:0000:00e0:0150,,,,,
45.15.140.245,AS209847,"THE, NL",45.15.140.0/24,CY,
2a0e:97c0:03e3:0460:1337:b04b:1337:0005,,,,,
2602:fa5d:0000:0000:0000:0000:0000:038c,,,,,
194.32.107.14,AS56655,"GIGAHOST, NO",194.32.107.0/24,NO,
2001:067c:0e60:0c0c:0192:0042:0116:0198,,,,,
107.189.12.3,AS53667,"PONYNET - FranTech Solutions, US",107.189.12.0/24,US,
185.220.101.54,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
5.255.98.151,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
2001:067c:289c:0004:0000:0000:0000:0131,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0130,,,,,
109.228.160.190,AS8473,"BAHNHOF, SE",109.228.128.0/18,SE,
2a03:e600:0100:0000:0000:0000:0000:0007,,,,,
52.149.123.145,AS8075,"MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US",52.148.0.0/14,US,
66.183.173.29,AS852,"TELUS Communications, CA",66.183.0.0/16,CA,
2620:018c:0000:0192:0000:0000:00e0:0211,,,,,
51.15.20.78,AS12876,"Online SAS, FR",51.15.0.0/17,FR,
2620:018c:0000:0192:0000:0000:00e0:0163,,,,,
185.247.226.95,AS200651,"FLOKINET, IS",185.247.226.0/24,IS,
31.133.0.235,AS51290,"HOSTEAM-AS, PL",31.133.0.0/21,PL,
2605:6400:0030:f174:0000:0000:0000:0000,,,,,
185.220.101.154,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2001:0620:20d0:0000:0000:0000:0000:0023,,,,,
72.5.43.62,AS399629,"BLNWX - BL Networks, US",72.5.43.0/24,US,
2001:b030:2422:0000:0000:0000:0000:7234,,,,,
5.255.117.152,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
5.79.66.19,AS60781,"LEASEWEB-NL-AMS-01 Netherlands, NL",5.79.64.0/18,NL,
185.220.101.137,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
185.220.101.188,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a0b:f4c2:0002:0000:0000:0000:0000:0036,,,,,
23.129.64.200,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0182,,,,,
2a12:a800:0002:0001:0045:0138:0016:0125,,,,,
185.220.101.145,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
185.220.100.240,AS205100,"F3NETZE, DE",185.220.100.0/24,DE,
5.255.101.10,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
2a12:a800:0001:0001:0194:0026:0192:0077,,,,,
2001:41d0:0304:0200:0000:0000:0000:3348,,,,,
141.98.11.62,AS209605,"HOSTBALTIC, LT",141.98.11.0/24,LT,
198.251.89.96,AS53667,"PONYNET - FranTech Solutions, US",198.251.89.0/24,US,
185.220.101.151,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
45.95.169.119,AS211619,"MAXKO, HR",45.95.169.0/24,HR,
23.129.64.220,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
23.191.200.11,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
2a0b:f4c2:0000:0000:0000:0000:0000:0028,,,,,
2a14:3085:0000:0000:0000:0000:0000:04f2,,,,,
2a12:a800:0001:0001:0194:0026:0192:0022,,,,,
23.129.64.189,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
204.137.14.105,AS399820,"ATOMIC-NETWORKS-1 - SPARKED HOST LLC, US",204.137.14.0/24,US,
2600:3c04:0000:0000:f03c:95ff:fe41:d42c,,,,,
185.220.101.167,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2400:d320:2261:6860:0000:0000:0000:0001,,,,,
198.98.57.74,AS53667,"PONYNET - FranTech Solutions, US",198.98.48.0/20,US,
45.84.107.200,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
2a02:ed06:0000:0000:0000:0000:0000:0222,,,,,
185.129.61.8,AS210731,"DOTSRC, DK",185.129.61.0/24,DK,
2a0b:f4c2:0004:0000:0000:0000:0000:0102,,,,,
192.76.160.150,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
188.68.36.28,AS197540,"NETCUP-AS netcup GmbH, DE",188.68.36.0/22,DE,
2a12:a800:0001:0001:0002:0058:0056:0093,,,,,
23.129.64.171,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
172.105.161.162,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",172.105.160.0/19,US,
37.187.74.97,AS16276,"OVH, FR",37.187.0.0/16,FR,
192.42.116.200,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
2602:fa59:0005:0915:0000:0000:0000:0001,,,,,
193.105.134.254,AS42237,"W1N, GB",193.105.134.0/24,GB,
185.220.101.135,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2620:018c:0000:0192:0000:0000:00e0:0215,,,,,
2a0b:f4c2:0002:0000:0000:0000:0000:0050,,,,,
2607:f1c0:f091:2d00:0000:0000:0000:0001,,,,,
38.135.25.127,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
45.84.107.101,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
2a07:e042:0001:0182:0000:0000:0000:0001,,,,,
38.135.25.143,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
2a06:1700:0000:0047:0000:0000:0000:0166,,,,,
2a0b:f4c2:0002:0000:0000:0000:0000:0062,,,,,
185.220.101.108,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
45.66.35.33,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
23.129.64.156,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
109.70.100.5,AS208323,"APPLIEDPRIVACY-AS, AT",109.70.100.0/24,AT,
2a01:05e0:0036:cf2a:0000:0000:0000:0001,,,,,
2001:067c:0e60:0c0c:0192:0042:0116:0202,,,,,
2a0e:bfc0:0000:0011:0000:0000:0000:796d,,,,,
45.143.200.3,AS215540,"GCS-AS, GB",45.143.200.0/24,RU,
5.196.95.34,AS16276,"OVH, FR",5.196.0.0/16,FR,
45.9.148.50,AS49447,"NICEIT, DM",45.9.148.0/24,DM,
185.220.101.153,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2001:0780:0107:000b:0000:0000:0000:0085,,,,,
185.220.101.148,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2001:067c:0e60:0c0c:0192:0042:0116:0200,,,,,
185.220.101.180,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2001:067c:289c:0002:0000:0000:0000:0040,,,,,
45.8.93.239,AS215439,PLAY2GO-NET - PLAY2GO INTERNATIONAL LIMITED,45.8.93.0/24,BG,
45.9.156.22,AS211619,"MAXKO, HR",45.9.156.0/24,BG,
2a03:e600:0100:0000:0000:0000:0000:0009,,,,,
2a03:94e0:ffff:0194:0032:0107:0000:0231,,,,,
199.195.253.124,AS53667,"PONYNET - FranTech Solutions, US",199.195.248.0/21,US,
185.220.101.130,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
80.71.228.8,AS201392,FURNET - Cozy Critters Society,80.71.228.0/24,IT,
2a04:52c0:7000:0002:c149:ef7a:307a:932c,,,,,
23.129.64.142,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2602:02e5:0000:0000:0000:0000:0000:0104,,,,,
146.174.35.91,AS4181,"TDS-AS - TDS TELECOM, US",146.174.32.0/20,US,
41.83.32.113,AS8346,SONATEL,41.83.32.0/21,SN,
2a09:61c0:0000:0000:0000:0000:0000:0028,,,,,
91.219.236.101,AS56322,"SERVERASTRA-AS, HU",91.219.236.0/24,HU,
82.221.100.12,AS50613,"THORDC-AS, IS",82.221.100.0/23,IS,
23.137.254.244,AS40663,INTERNET-SPEECH-AND-PRIVACY-LLC - IncogNet LLC,23.137.254.0/24,US,
45.66.35.26,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
5.255.115.48,AS60404,"LITESERVER, NL",5.255.96.0/19,NL,
124.198.131.29,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",124.198.131.0/24,NL,
209.141.51.30,AS53667,"PONYNET - FranTech Solutions, US",209.141.32.0/19,US,
2a12:a800:0002:0001:0045:0141:0215:0097,,,,,
185.220.101.99,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
45.66.35.23,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
2620:018c:0000:0192:0000:0000:00e0:0148,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0143,,,,,
192.42.116.199,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
45.141.215.28,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.141.215.0/24,NL,
179.43.159.78,AS51852,"PLI-AS, PA",179.43.159.0/24,PA,
2a0b:f4c2:0002:0000:0000:0000:0000:0035,,,,,
146.190.251.108,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",146.190.240.0/20,US,
23.129.64.158,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
185.220.101.20,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
94.159.98.53,AS215730,"H2NEXUS-AS H2NEXUS LTD, GB",94.159.96.0/20,RU,
185.220.101.186,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
185.220.101.129,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a12:a800:0011:0001:0124:0198:0132:0237,,,,,
45.66.35.32,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
2a09:61c0:0000:0000:0000:0000:0000:0024,,,,,
2a0b:f4c2:0002:0000:0000:0000:0000:0058,,,,,
45.66.35.28,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
172.93.49.243,AS29802,"HVC-AS - HIVELOCITY, Inc., US",172.93.49.0/24,US,
2605:6400:0010:058f:8768:8283:1a62:bdc6,,,,,
185.112.144.11,AS44925,"THE-1984-AS, IS",185.112.144.0/22,IS,
185.100.87.136,AS200651,"FLOKINET, IS",185.100.87.0/24,IS,
2605:6400:0040:fe09:0000:0000:0000:0002,,,,,
2a09:be40:28ff:0050:c4c9:3dff:fea3:f4fa,,,,,
2a03:94e0:ffff:0185:0243:0218:0000:0232,,,,,
23.129.64.185,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2001:1b60:0002:0001:3935:0104:0000:0001,,,,,
91.208.75.4,AS6718,"NAV NAV Communications, RO",91.208.75.0/24,RO,
204.85.191.9,AS36850,"UNC-CH - University of North Carolina at Chapel Hill, US",204.85.191.0/24,US,
2a04:52c0:7000:0002:0000:0000:0000:0148,,,,,
88.80.26.2,AS33837,"PRQ-AS PRQ VPN Network, SE",88.80.16.0/20,SE,
185.220.101.163,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
192.34.80.176,AS33083,"AXCELX-NET - AxcelX Technologies LLC, US",192.34.80.0/21,US,
23.137.255.85,AS40663,INTERNET-SPEECH-AND-PRIVACY-LLC - IncogNet LLC,23.137.255.0/24,US,
2407:3640:2207:8882:0000:0000:0000:0001,,,,,
37.228.129.241,AS200651,"FLOKINET, IS",37.228.129.0/24,IS,
2a14:c380:0050:0064:0000:0000:0000:000a,,,,,
161.129.68.162,AS19318,"IS-AS-1 - Interserver, Inc, US",161.129.64.0/21,US,
45.84.107.174,AS214503,"R0CKET-CLOUD, SE",45.84.107.0/24,SE,
178.17.174.14,AS43289,"TRABIA, MD",178.17.160.0/20,MD,
2a09:61c0:0000:0000:0000:0000:0000:0033,,,,,
185.220.101.133,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2001:067c:089c:0702:01ce:01ce:babe:0003,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0183,,,,,
2600:3c0b:0000:0000:f03c:95ff:fefa:bdff,,,,,
2a12:a800:0011:0001:0124:0198:0131:0253,,,,,
2a03:94e0:ffff:0185:0181:0061:0000:0201,,,,,
107.189.31.33,AS53667,"PONYNET - FranTech Solutions, US",107.189.30.0/23,US,
205.185.113.180,AS53667,"PONYNET - FranTech Solutions, US",205.185.112.0/20,US,
2605:6400:0030:f060:be62:b857:b818:9144,,,,,
2a0b:f4c2:0004:0000:0000:0000:0000:0107,,,,,
5.45.102.93,AS197540,"NETCUP-AS netcup GmbH, DE",5.45.100.0/22,DE,
23.129.64.199,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
95.128.43.164,AS41653,"AQUARAY, FR",95.128.43.0/24,FR,
185.220.101.27,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
185.220.101.57,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
198.98.62.158,AS53667,"PONYNET - FranTech Solutions, US",198.98.48.0/20,US,
2.58.56.43,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",2.58.56.0/24,DE,
185.138.88.25,AS215540,"GCS-AS, GB",185.138.88.0/24,RU,
23.129.64.151,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a00:1dc0:caff:0015:0000:0000:0000:45dc,,,,,
2a0b:f4c2:0000:0000:0000:0000:0000:0020,,,,,
37.235.48.29,AS57169,"EDIS-AS-EU, AT",37.235.48.0/24,AT,
87.118.122.30,AS31103,"KEYWEB-AS, DE",87.118.64.0/18,DE,
2602:f6f6:0002:ad5c:0000:0000:0000:0001,,,,,
179.43.182.58,AS51852,"PLI-AS, PA",179.43.182.0/24,PA,
94.142.241.194,AS8283,"COLOCLUE-AS Netwerkvereniging Coloclue, Amsterdam, Netherlands, NL",94.142.240.0/21,NL,
2a0b:f4c2:0001:0000:0000:0000:0000:0152,,,,,
97.90.239.170,AS20115,"CHARTER-20115 - Charter Communications LLC, US",97.90.224.0/20,US,
2001:41d0:0701:1000:0000:0000:0000:5196,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0167,,,,,
2a0d:bbc7:0000:0000:f816:3eff:fe12:1851,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0163,,,,,
2a12:a800:0011:0001:0192:0159:0099:0074,,,,,
185.220.101.46,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
193.189.100.200,AS41281,"KEFF Interplanetary Communications Network, GB",193.189.100.0/24,GB,
2a0b:f4c2:0001:0000:0000:0000:0000:0175,,,,,
2a0f:df00:0000:0255:0000:0000:0000:0199,,,,,
2605:6400:0030:f8b5:620c:dc25:c624:aafd,,,,,
2a03:94e0:ffff:0185:0125:0171:0000:0072,,,,,
87.118.122.51,AS31103,"KEYWEB-AS, DE",87.118.64.0/18,DE,
107.189.8.70,AS53667,"PONYNET - FranTech Solutions, US",107.189.8.0/22,US,
109.70.100.6,AS208323,"APPLIEDPRIVACY-AS, AT",109.70.100.0/24,AT,
2001:067c:0e60:0c0c:0192:0042:0116:0215,,,,,
2605:6400:0030:ea52:4246:fb82:f36c:8ede,,,,,
2604:2280:dead:beef:be24:11ff:fe6c:285a,,,,,
185.11.136.232,AS48823,AS48823 - Hosting.de GmbH,185.11.136.0/22,DE,
2a12:a800:0002:0001:0045:0080:0158:0143,,,,,
2803:6d90:0111:0000:0000:0000:0000:0067,,,,,
45.132.246.245,AS197540,"NETCUP-AS netcup GmbH, DE",45.132.244.0/22,DE,
2a12:a800:0002:0001:0045:0141:0215:0028,,,,,
2a0d:bbc7:0000:0000:f816:3eff:fe77:3729,,,,,
134.199.203.32,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",134.199.192.0/20,US,
104.244.72.132,AS53667,"PONYNET - FranTech Solutions, US",104.244.72.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0133,,,,,
2a12:a800:0002:0001:0045:0141:0215:0114,,,,,
167.71.202.62,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",167.71.192.0/20,US,
2620:018c:0000:0192:0000:0000:00e0:0183,,,,,
89.58.26.216,AS197540,"NETCUP-AS netcup GmbH, DE",89.58.24.0/22,DE,
2a12:a800:0011:0001:0124:0198:0131:0121,,,,,
91.132.144.59,AS197540,"NETCUP-AS netcup GmbH, DE",91.132.144.0/22,DE,
109.48.92.141,AS2860,"NOS_COMUNICACOES, PT",109.48.64.0/18,PT,
37.228.129.162,AS200651,"FLOKINET, IS",37.228.129.0/24,IS,
2a0b:f4c2:0001:0000:0000:0000:0000:0169,,,,,
2a0b:f4c2:0000:0000:0000:0000:0000:0012,,,,,
154.53.58.161,AS40021,"CONTABO-40021 - Contabo Inc., US",154.53.56.0/21,US,
185.246.188.74,AS200651,"FLOKINET, IS",185.246.188.0/24,IS,
2a04:52c0:0106:0394:0d2c:6372:23ce:da90,,,,,
23.129.64.225,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
192.159.99.38,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",192.159.99.0/24,NL,
209.141.51.180,AS53667,"PONYNET - FranTech Solutions, US",209.141.32.0/19,US,
89.147.110.154,AS44925,"THE-1984-AS, IS",89.147.108.0/22,IS,
190.211.254.97,AS51852,"PLI-AS, PA",190.211.252.0/22,PA,
2600:3c03:0000:0000:f03c:95ff:fe5d:0562,,,,,
185.100.85.24,AS200651,"FLOKINET, IS",185.100.84.0/23,IS,
209.141.45.141,AS53667,"PONYNET - FranTech Solutions, US",209.141.32.0/19,US,
185.220.101.136,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a0b:f4c2:0000:0000:0000:0000:0000:0029,,,,,
51.81.222.62,AS16276,"OVH, FR",51.81.128.0/17,US,
2a0b:f4c2:0000:0000:0000:0000:0000:0021,,,,,
185.225.69.187,AS30836,"NET23-AS, HU",185.225.68.0/22,HU,
194.163.157.49,AS51167,"CONTABO, DE",194.163.128.0/18,DE,
185.220.101.22,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a0e:1d80:0017:6f8d:0000:0000:0000:0001,,,,,
2001:067c:0e60:0c0c:0192:0042:0116:0173,,,,,
194.32.107.163,AS56655,"GIGAHOST, NO",194.32.107.0/24,NO,
2a0e:97c0:03e3:0460:1337:b05b:1337:0006,,,,,
8.215.52.126,AS45102,"ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN",8.215.0.0/17,SG,
185.129.61.7,AS210731,"DOTSRC, DK",185.129.61.0/24,DK,
2a0e:97c0:03e3:0a0e:0000:0000:0000:0001,,,,,
72.14.179.10,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",72.14.176.0/20,US,
190.137.49.247,AS7303,"Telecom Argentina S.A., AR",190.136.0.0/15,AR,
154.125.28.18,AS8346,SONATEL,154.125.16.0/20,SN,
109.71.252.97,AS58087,"FLORIANKOLB, DE",109.71.252.0/24,DE,
2605:6400:0010:0075:1585:9b71:1c16:b1a1,,,,,
64.190.76.10,AS214094,OSSERVATORIO-NESSUNO - Davide Silvetti trading as 'Association Osservatorio Nessuno ODV',64.190.76.0/24,IT,
107.189.14.43,AS53667,"PONYNET - FranTech Solutions, US",107.189.14.0/24,US,
204.137.14.106,AS399820,"ATOMIC-NETWORKS-1 - SPARKED HOST LLC, US",204.137.14.0/24,US,
193.189.100.195,AS41281,"KEFF Interplanetary Communications Network, GB",193.189.100.0/24,GB,
2a0b:f4c2:0002:0000:0000:0000:0000:0042,,,,,
2a0b:f4c2:0002:0000:0000:0000:0000:0057,,,,,
199.195.253.180,AS53667,"PONYNET - FranTech Solutions, US",199.195.248.0/21,US,
2800:0ba0:0002:ee01:0000:0000:0000:7583,,,,,
93.95.231.88,AS44925,"THE-1984-AS, IS",93.95.224.0/21,IS,
23.129.64.218,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
185.241.208.136,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",185.241.208.0/24,NL,
2605:6400:0030:f04d:2605:6400:0030:0030,,,,,
171.25.193.77,AS198093,"DFRI-AS Foreningen for digitala fri- och rattigheter, SE",171.25.193.0/24,SE,
45.9.156.101,AS211619,"MAXKO, HR",45.9.156.0/24,BG,
185.225.69.232,AS30836,"NET23-AS, HU",185.225.68.0/22,HU,
23.129.64.193,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0176,,,,,
64.188.93.178,AS213877,U1HOST-AS - u1host ltd,64.188.93.0/24,US,
93.113.25.90,AS214209,"INTERNET-MAGNATE, ZA",93.113.25.0/24,RO,
82.221.131.5,AS50613,"THORDC-AS, IS",82.221.131.0/24,IS,
37.221.208.71,AS41075,"ATW-AS, HU",37.221.208.0/22,HU,
189.133.206.123,AS8151,"UNINET, MX",189.133.200.0/21,MX,
2620:018c:0000:0192:0000:0000:00e0:0219,,,,,
2001:0bf0:0666:0000:0000:0000:0000:0666,,,,,
2a04:52c0:7000:0002:0000:0000:0000:0135,,,,,
199.195.248.168,AS53667,"PONYNET - FranTech Solutions, US",199.195.248.0/21,US,
2a06:1700:0000:01c1:0000:0000:1902:38d4,,,,,
2a00:11c0:0047:1e7e:0000:0000:0000:0000,,,,,
2a00:7b80:0452:3000:0000:0000:0000:0225,,,,,
91.219.237.39,AS56322,"SERVERASTRA-AS, HU",91.219.237.0/24,HU,
192.42.116.193,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
2605:6400:0030:f174:0042:0042:0042:0042,,,,,
23.137.248.100,AS40663,INTERNET-SPEECH-AND-PRIVACY-LLC - IncogNet LLC,23.137.248.0/24,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0186,,,,,
185.220.101.141,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
23.191.200.12,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
45.66.35.24,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
2001:067c:0e28:0001:0000:0000:0000:0102,,,,,
2a02:c204:2195:2012:0000:0000:0000:0001,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0145,,,,,
2001:067c:0e60:0c0c:0192:0042:0116:0177,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0140,,,,,
23.129.64.157,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0189,,,,,
2a0b:f4c2:0001:0000:0000:0000:0000:0171,,,,,
187.198.60.21,AS8151,"UNINET, MX",187.198.56.0/21,MX,
51.15.59.15,AS12876,"Online SAS, FR",51.15.0.0/17,FR,
185.246.190.83,AS200651,"FLOKINET, IS",185.246.190.0/24,IS,
193.26.115.43,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",193.26.115.0/24,NL,
2620:018c:0000:0192:0000:0000:00e0:0202,,,,,
2620:018c:0000:0192:0000:0000:00e0:0144,,,,,
185.129.61.1,AS210731,"DOTSRC, DK",185.129.61.0/24,DK,
2605:6400:0030:f0ed:9151:66ed:6366:5c74,,,,,
2602:f6f6:0002:6439:0000:0000:0000:0001,,,,,
2602:f6f6:0002:bab9:0000:0000:0000:0001,,,,,
2001:067c:089c:0702:01ce:01ce:babe:0007,,,,,
2a00:16b0:0001:0243:0000:0000:7012:3117,,,,,
160.119.249.240,AS329184,Host-Africa-AS2,160.119.249.0/24,ZA,
181.46.48.58,AS27747,"Telecentro S.A., AR",181.46.48.0/20,AR,
193.239.232.102,AS41634,"SVEA, SE",193.239.232.0/24,SE,
185.233.100.23,AS198985,"AQUILENET AQUILENET, FR",185.233.100.0/22,FR,
2001:0bc8:1640:317d:dc00:00ff:fe39:7bb3,,,,,
2a0b:f4c2:0000:0000:0000:0000:0000:0015,,,,,
2001:1c00:5602:0600:97a8:113b:b999:0028,,,,,
2001:1b60:0003:0239:1003:0106:0000:0001,,,,,
38.60.250.79,AS138915,"KAOPU-HK Kaopu Cloud HK Limited, HK",38.60.250.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0223,,,,,
2620:018c:0000:0192:0000:0000:00e0:0213,,,,,
77.90.8.65,AS48314,"IP-PROJECTS, DE",77.90.8.0/24,DE,
172.105.179.100,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",172.105.160.0/19,US,
93.99.104.194,AS16019,"VODAFONE-CZ-AS, CZ",93.99.0.0/17,CZ,
23.129.64.181,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
123.253.35.32,AS55720,"GIGABIT-MY Gigabit Hosting Sdn Bhd, MY",123.253.35.0/24,MY,
82.68.49.227,AS13037,"ZEN-AS Zen Internet - UK, GB",82.68.0.0/15,GB,
186.23.82.54,AS27747,"Telecentro S.A., AR",186.23.80.0/20,AR,
23.129.64.223,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0201,,,,,
176.125.240.208,AS200019,"ALEXHOST, MD",176.125.240.0/24,RU,
2a0b:f4c2:0002:0000:0000:0000:0000:0054,,,,,
