IP,ASN,Name,BGP_Prefix,Country,Registry
23.129.64.145,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a09:61c0:0000:0000:0000:0000:0000:0032,,,,,
45.138.16.42,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.138.16.0/24,NL,
144.31.253.90,AS213877,U1HOST-AS - u1host ltd,144.31.253.0/24,US,
23.129.64.138,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
138.226.236.65,AS205775,"NEONCORENETWORKS, US",138.226.236.0/24,GB,
38.135.25.97,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
2803:0200:ffff:ff0c:0000:0000:ae92:2a2f,,,,,
2a0b:f4c2:0000:0000:0000:0000:0000:0029,,,,,
2001:1620:51a1:0000:0000:0000:0000:0101,,,,,
181.23.104.212,AS22927,Telefonica de Argentina,181.20.0.0/14,AR,
185.225.69.232,AS30836,"NET23-AS, HU",185.225.68.0/22,HU,
205.185.124.176,AS53667,"PONYNET - FranTech Solutions, US",205.185.112.0/20,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0176,,,,,
38.135.25.136,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
23.129.64.139,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2a03:4000:0062:0008:c855:23ff:fef6:50ee,,,,,
172.232.209.254,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",172.232.192.0/19,US,
171.25.193.77,AS198093,"DFRI-AS Foreningen for digitala fri- och rattigheter, SE",171.25.193.0/24,SE,
74.208.77.132,AS8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE",74.208.0.0/16,US,
23.129.64.175,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2602:fc24:0014:0013:0000:0000:0000:000a,,,,,
2a12:a800:0011:0001:0124:0198:0131:0190,,,,,
185.220.100.252,AS205100,"F3NETZE, DE",185.220.100.0/24,DE,
171.25.193.78,AS198093,"DFRI-AS Foreningen for digitala fri- och rattigheter, SE",171.25.193.0/24,SE,
45.66.35.20,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
82.221.128.191,AS50613,"THORDC-AS, IS",82.221.128.0/24,IS,
2a0b:f4c2:0001:0000:0000:0000:0000:0178,,,,,
94.136.185.218,AS141995,"CAPL-AS-AP Contabo Asia Private Limited, SG",94.136.185.0/24,DE,
45.95.169.119,AS211619,"MAXKO, HR",45.95.169.0/24,HR,
5.2.79.190,AS60404,"LITESERVER, NL",5.2.64.0/20,NL,
2605:6400:0030:f174:cafe:0000:0000:0000,,,,,
185.220.101.19,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
2a0b:f4c2:0002:0000:0000:0000:0000:0037,,,,,
107.189.5.249,AS53667,"PONYNET - FranTech Solutions, US",107.189.0.0/21,US,
2a03:e600:0100:0000:0000:0000:0000:0001,,,,,
23.129.64.186,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0182,,,,,
2a12:a800:0002:0001:0045:0080:0158:0249,,,,,
171.25.193.37,AS198093,"DFRI-AS Foreningen for digitala fri- och rattigheter, SE",171.25.193.0/24,SE,
2a02:16d0:0000:0005:0000:0000:0000:0001,,,,,
2605:6400:0030:ef7a:391a:8c71:a2f1:9506,,,,,
2001:067c:0e60:0c0c:0192:0042:0116:0202,,,,,
193.36.132.21,AS206075,HOLLANDER-JACOBSEN - Hollander & Jacobsen UG (haftungsbeschraenkt),193.36.132.0/24,DE,
2a03:94e0:ffff:0194:0032:0107:0000:0087,,,,,
172.105.110.178,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",172.105.96.0/20,US,
23.134.90.60,AS924,CLOUDIE - Cloudie Networks LLC,23.134.90.0/24,US,
2a03:94e0:ffff:0194:0032:0107:0000:0014,,,,,
45.66.35.10,AS61125,"SABOTAGE, US",45.66.35.0/24,NL,
2605:6400:0030:f174:0001:0001:0001:0001,,,,,
2a03:94e0:ffff:0185:0181:0061:0000:0201,,,,,
93.95.227.37,AS44925,"THE-1984-AS, IS",93.95.224.0/21,IS,
181.46.34.145,AS27747,"Telecentro S.A., AR",181.46.32.0/20,AR,
107.189.12.3,AS53667,"PONYNET - FranTech Solutions, US",107.189.12.0/24,US,
192.76.160.154,AS60404,"LITESERVER, NL",192.76.160.0/24,NL,
185.220.101.165,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
206.189.98.30,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",206.189.96.0/20,US,
103.20.241.102,AS55720,"GIGABIT-MY Gigabit Hosting Sdn Bhd, MY",103.20.241.0/24,MY,
193.237.155.109,AS5378,"Vodafone, GB",193.237.0.0/16,GB,
2a03:e600:0100:0000:0000:0000:0000:0003,,,,,
103.28.52.93,AS136052,"IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia, ID",103.28.52.0/24,ID,
2607:f1c0:f05a:f100:0000:0000:0000:0001,,,,,
2001:0470:0001:0908:0000:0000:0000:9001,,,,,
2001:1c00:5602:0600:98df:3b2c:88cb:4805,,,,,
2a0e:bfc0:0000:000f:0000:0000:4558:4954,,,,,
2620:018c:0000:0192:0000:0000:00e0:0177,,,,,
107.189.5.121,AS53667,"PONYNET - FranTech Solutions, US",107.189.0.0/21,US,
62.133.45.2,AS9009,"M247, RO",62.133.45.0/24,RO,
185.220.101.52,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
23.137.254.244,AS40663,INTERNET-SPEECH-AND-PRIVACY-LLC - IncogNet LLC,23.137.254.0/24,US,
91.92.109.126,AS34224,"NETERRA-AS, BG",91.92.109.0/24,BG,
118.163.74.160,AS3462,"HINET Data Communication Business Group, TW",118.163.0.0/16,TW,
185.220.100.255,AS205100,"F3NETZE, DE",185.220.100.0/24,DE,
172.233.82.41,AS63949,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",172.233.64.0/19,US,
2a04:52c0:0103:5acd:0000:0000:0000:0001,,,,,
96.66.15.152,AS7922,"COMCAST-7922 - Comcast Cable Communications, LLC, US",96.64.0.0/11,US,
2001:067c:0e60:0c0c:0192:0042:0116:0174,,,,,
2a0f:df00:0000:0255:0000:0000:0000:0201,,,,,
81.17.28.95,AS51852,"PLI-AS, PA",81.17.16.0/20,PA,
2a00:6800:0003:0c4f:0000:0000:0000:0001,,,,,
177.93.140.66,AS272996,SINCERE NETWORKS B.V.,177.93.140.0/24,CW,
54.36.111.72,AS16276,"OVH, FR",54.36.0.0/16,FR,
185.220.101.180,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
89.147.108.90,AS44925,"THE-1984-AS, IS",89.147.108.0/22,IS,
185.220.101.181,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
108.59.12.41,AS30633,"LEASEWEB-USA-WDC - Leaseweb USA, Inc., US",108.59.0.0/20,US,
185.125.171.72,AS56655,"GIGAHOST, NO",185.125.168.0/22,NO,
2400:8905:0000:0000:f03c:95ff:fe67:ec03,,,,,
2001:067c:0e60:0c0c:0192:0042:0116:0208,,,,,
160.187.148.71,AS153003,LACHANSO-VN Digital Shield Technology Company Limited,160.187.148.0/24,VN,
185.220.100.244,AS205100,"F3NETZE, DE",185.220.100.0/24,DE,
162.251.5.152,AS46841,"FORKNETWORKING - Fork Networking, LLC, US",162.251.0.0/21,US,
124.198.132.13,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",124.198.132.0/24,NL,
2a12:a800:0001:0001:0002:0058:0056:0093,,,,,
84.19.182.20,AS31103,"KEYWEB-AS, DE",84.19.182.0/24,DE,
2001:067c:289c:0002:0000:0000:0000:0039,,,,,
45.80.158.249,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.80.158.0/24,NL,
2001:0bc8:1640:317d:dc00:00ff:fe39:7bb3,,,,,
185.225.69.187,AS30836,"NET23-AS, HU",185.225.68.0/22,HU,
2a12:a800:0011:0001:0124:0198:0131:0223,,,,,
185.220.101.96,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
192.42.116.184,AS215125,CYBEROLOGY-AS - Church of Cyberology,192.42.116.0/24,NL,
165.227.41.75,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",165.227.32.0/20,US,
185.220.101.186,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
185.220.101.133,AS60729,"TORSERVERS-NET, DE",185.220.101.0/24,DE,
109.70.100.2,AS208323,"APPLIEDPRIVACY-AS, AT",109.70.100.0/24,AT,
2620:018c:0000:0192:0000:0000:00e0:0141,,,,,
178.20.55.16,AS29075,"IELO IELO Main Network, FR",178.20.48.0/21,FR,
2620:018c:0000:0192:0000:0000:00e0:0170,,,,,
87.118.110.27,AS31103,"KEYWEB-AS, DE",87.118.64.0/18,DE,
2a03:4000:001e:07d4:84fb:5fff:fef3:9d56,,,,,
38.135.25.143,AS27284,FOURPLEX-ASN - Fourplex Telecom LLC,38.135.24.0/23,US,
179.43.159.198,AS51852,"PLI-AS, PA",179.43.159.0/24,PA,
185.100.87.166,AS200651,"FLOKINET, IS",185.100.87.0/24,IS,
171.25.193.81,AS198093,"DFRI-AS Foreningen for digitala fri- och rattigheter, SE",171.25.193.0/24,SE,
134.199.173.242,AS14061,"DIGITALOCEAN-ASN - DigitalOcean, LLC, US",134.199.160.0/20,US,
2a0b:f4c2:0001:0000:0000:0000:0000:0133,,,,,
2001:4b20:0012:f001:0000:0000:0000:0108,,,,,
2a03:4000:0002:0ada:e4f6:6aff:fea3:425f,,,,,
45.141.215.200,AS210558,"028f45e8dd4f225cb46a7d8003745a3a7f55d3a0, DE",45.141.215.0/24,NL,
23.191.200.22,AS401401,UNREDACTED-NOISENET - Unredacted Inc,23.191.200.0/24,US,
2620:018c:0000:0192:0000:0000:00e0:0216,,,,,
193.189.100.194,AS41281,"KEFF Interplanetary Communications Network, GB",193.189.100.0/24,GB,
2001:0638:0301:f732:0000:0000:0000:0150,,,,,
2a12:a800:0002:0001:0045:0141:0215:0061,,,,,
23.129.64.166,AS396507,"EMERALD-ONION - Emerald Onion, US",23.129.64.0/24,US,
185.247.224.89,AS200651,"FLOKINET, IS",185.247.224.0/24,IS,
