mx_host,domain_count,primary_asn
mail.gifuniverse.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
gighub-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.gimpmail.com,1,"AS16276 (OVH, FR)"
mail.ginzi.be,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.ghostmail.net,1,"AS47217 (PLANETEL-SPA, IT)"
mail.gikmail.com,1,"AS42889 (METAVIRA-AS, RU)"
gimuemoa.fr.nf,1,"AS16276 (OVH, FR)"
mail.giphub.com,1,"AS10066 (GAYANET-AS-KR LG HelloVision Corp., KR)"
mail.ghizzonimoto.com,1,
githqb.com,1,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
gite-io.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
giovana.org,1,"AS264254 (AZAN SERVICOS DE INTERNET, BR)"
girlstalkplay.com,1,"AS6364 (ATLANTIC-NET-1 - Atlantic.net, Inc., US)"
ghehop.com,1,"AS45538 (ODSJSC-AS-VN ODS Joint Stock Company, VN)"
mx7.gitihub.com,1,"AS27257 (WEBAIR-INTERNET - Webair Internet Development Company Inc., US)"
giti-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.givememail.club,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.givmail.com,1,"AS16276 (OVH, FR)"
ggmail.website,1,"AS49981 (WORLDSTREAM, NL)"
getsomail.com,1,"AS14670 (WHG-USE1, GB)"
gharda-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.metro2000.net,1,"AS10367 (FIBERCAST - Fibercast Corporation, US)"
mx7.girhub.com,1,"AS27257 (WEBAIR-INTERNET - Webair Internet Development Company Inc., US)"
mx.giochi0.it,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.itinefmk.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.itmail.site,1,"AS12714 (MEGAFON-AS Moscow, Russia, RU)"
mail.itgracevvx.com,1,"AS47583 (AS-HOSTINGER, CY)"
itmo.edu.pl,1,"AS20068 (HAWKHOST - Hawk Host Inc., CA)"
itx-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
iu1-org.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
itsupporthq.com,1,"AS24940 (HETZNER-AS, DE)"
mail.itinermals.ru,1,"AS12586 (ASGHOSTNET, DE)"
iveszics-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.ivomail.com,1,"AS26554 (US-SIGNAL - US Signal Company, L.L.C., US)"
mail.iwatermail.com,1,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
mail.iwristlu.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.iwinedu.com,1,"AS3842 (RAMNODE - InMotion Hosting, Inc., US)"
mail.itnewsflash.com,1,"AS51167 (CONTABO, DE)"
mail.ixhale.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
izemail-com.mail.protection.outlook.com,1,
mail.itsme.edu.pl,1,"AS16276 (OVH, FR)"
webmail.iysqv.com,1,"AS16276 (OVH, FR)"
_dc-mx.26d016b96925.izomail.online,1,"AS16276 (OVH, FR)"
_dc-mx.fdda682dced9.j3j.org,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
_dc-mx.121dfa154fde.j12345.ru,1,"AS58061 (SCALAXY-AS, LV)"
disposable.aq.si,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
1-grid-mx04.co.za,1,
a075814.mx.mailhop.org,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
jackson-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
iya.fr.nf,1,"AS16276 (OVH, FR)"
a575967.mx.mailhop.org,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mailbt.jackymail.top,1,"AS3214 (XTOM xTom GmbH, DE)"
mail.iwantto.be,1,"AS210403 (LWS, FR)"
_dc-mx.efb4a79f079f.jak-zaoszczedzic.pl,1,"AS47544 (IQPL-AS, PL)"
mx1.pub.mailpod5-cph3.one.com,1,"AS51468 (ONECOM, DK)"
jakarta.io.vn,1,"AS149125 (DV4S-VN 4S TECHNOLOGY TRADING SERVICES COMPANY LIMITED, VN)"
jamtogel.org,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.jam.earnlivez.net,1,"AS24940 (HETZNER-AS, DE)"
mail.jaguare.ru,1,"AS210079 (EUROBYTE, RU)"
poczta.jaki-kredyt-wybrac.pl,1,"AS31242 (TKPSA-AS, PL)"
mx6.janewsonline.com,1,
mx1.niagahoster.co.id,1,
smtp-fwd.wordpress.com,1,"AS2635 (AUTOMATTIC - Automattic, Inc, US)"
mail.japnc.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
jasawebsitepremium.com,1,"AS138115 (IDNIC-DENEVA-AS-ID PT Deneva, ID)"
mail.japandmail.com,1,"AS12586 (ASGHOSTNET, DE)"
japanawesome.com,1,"AS131965 (XSERVER Xserver Inc., JP)"
javaemail.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.javindra.cfd,1,"AS203446 (AS203446, GB)"
_dc-mx.7234997a2444.jaysclay.org,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.jazzvip.site,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
jayjessup.com,1,"AS16276 (OVH, FR)"
jbnote.com,1,"AS47583 (AS-HOSTINGER, CY)"
jayapoker99.net,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
jayabet188.net,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mx1.mtaroutes.com,1,"AS16633 (I-3 - N-able Technologies, Inc., US)"
mail.jcausedm.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.jddrew.com,1,"AS18779 (EGIHOSTING - EGIHosting, US)"
je-storemedia.my.id,1,"AS139989 (IDNIC-ATHAMEDIANET-AS-ID CV Atha Media Prima, ID)"
java-trade.ru,1,"AS49981 (WORLDSTREAM, NL)"
jeff-ml.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
jasdor.web.id,1,"AS58487 (CRI-AS-AP CV. Rumahweb Indonesia, ID)"
jasabacklinkpbn.co.id,1,"AS136170 (EXBCOID-AS-AP PT. EXABYTES NETWORK INDONESIA, ID)"
jeddahtravels.com,1,"AS33182 (DIMENOC - HostDime.com, Inc., US)"
jeffvuk-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.jeffersofmals.com,1,"AS12586 (ASGHOSTNET, DE)"
trendmail01.denso-ts.it,1,"AS51964 (ORANGE-BUSINESS-SERVICES-IPSN-ASN, US)"
mail.jescanned.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.jeremfml.com,1,"AS12586 (ASGHOSTNET, DE)"
mx6.jerseymallusa.com,1,
mail.gridhost.com,1,"AS46261 (QUICKPACKET - QuickPacket, LLC, US)"
mxb-00198c03.gslb.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
mail.jeta.com,1,"AS19318 (IS-AS-1 - Interserver, Inc, US)"
mail.jetsay.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mailgateway.openema.net,1,"AS12876 (Online SAS, FR)"
mail.jengo.com,1,"AS21069 (ASN-METANET Routingpeering issues: noc@metanet.ch, CH)"
mail.jetable.pp.ua,1,
mail.solifon.com,1,"AS3842 (RAMNODE - InMotion Hosting, Inc., US)"
mail.jbauto.ru,1,"AS49505 (SELECTEL, RU)"
mail.gueret.fr,1,"AS5410 (BOUYGTEL-ISP, FR)"
mgw1.mx.zaq.ne.jp,1,"AS2516 (KDDI KDDI CORPORATION, JP)"
jhuf-net.mail.protection.outlook.com,1,
mxa-003db102.gslb.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
mxext-a.dnet.net.id,1,"AS9794 (DNET-ID-AP PT. Core Mediatech D-NET, ID)"
mx.jfxklwyj.shop,1,"AS31034 (ARUBA-ASN, IT)"
mail01.jeffersonbox.com,1,"AS36351 (SOFTLAYER - IBM Cloud, US)"
jetable.fr.nf,1,"AS16276 (OVH, FR)"
mail0001.jhotmail.co.uk,1,"AS24940 (HETZNER-AS, DE)"
mail.jincer.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.jimong.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.jamtogel.store,1,"AS19871 (NETWORK-SOLUTIONS-HOSTING - Network Solutions, LLC, US)"
mail.jitsu.my,1,"AS44486 (SYNLINQ synlinq.de, DE)"
mail.jioso.com,1,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
_dc-mx.4e2c27b0ba7e.jiwatoto.org,1,"AS57344 (TELEHOUSE-AS, BG)"
mail.jir.su,1,"AS29182 (RU-JSCIOT, RU)"
_dc-mx.1d639b41989e.jjnan.com,1,"AS35916 (MULTA-ASN1 - MULTACOM CORPORATION, US)"
_dc-mx.1cda1aa6ab1b.jjk.app,1,"AS4766 (KIXS-AS-KR Korea Telecom, KR)"
mta.nshk.net,1,"AS58779 (I4HKLIMITED-AS i4HK Limited, HK)"
jinva.fr.nf,1,"AS16276 (OVH, FR)"
jkmechanical-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
jmac-com0e.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.jmalaysiaqc.com,1,"AS47583 (AS-HOSTINGER, CY)"
jmjhomeservices-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.jmailservice.com,1,"AS398101 (GO-DADDY-COM-LLC - GoDaddy.com, LLC, US)"
mail.jmvoice.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
jmsalarm-dk.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
jmail.fr.nf,1,"AS16276 (OVH, FR)"
jo-mail.com,1,"AS47583 (AS-HOSTINGER, CY)"
jnswritesy.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.jocdk.com,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
mxny1.fogcreek.com,1,
jobs-readysethire-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx.joggingplouguerneau.org,1,"AS51167 (CONTABO, DE)"
jockeyplaza-com-pe.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.jockeyses.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail1016.onamae.ne.jp,1,"AS58791 (GMOOSK-NET GMO Internet Group, Inc., JP)"
mail.joetestalot.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
mail.johnmy.com,1,"AS138995 (ANTBOX1-AS-AP Antbox Networks Limited, HK)"
mx.jonathanherbert.com.cust.b.hostedemail.com,1,"AS32491 (TUCOWS-3 - Tucows.com Co., CA)"
jonathanyeosg.com,1,"AS22611 (INMOTION - InMotion Hosting, Inc., US)"
mail.joliekemulder.nl,1,"AS1101 (IP-EEND-AS IP-EEND BV, NL)"
mx2.jojamail.com,1,"AS200107 (KL-EXT, CH)"
joker87.net,1,"AS212238 (CDNEXT, GB)"
mail.joliejoie.com,1,
mail.jordanambrosia.com,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
josh4jersey-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
josubby.me,1,"AS16276 (OVH, FR)"
mail.journaliemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mx6.journalistuk.com,1,
jphold-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
jpmarkets-co-za.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.jordansneaker.ru,1,"AS16276 (OVH, FR)"
mail.jpbit.com,1,"AS8560 (IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE)"
mail.jornaldoestado.top,1,"AS16276 (OVH, FR)"
mail.jornaldeagora.top,1,"AS16276 (OVH, FR)"
mail.jpg-egypt.com,1,"AS31898 (ORACLE-BMC-31898 - Oracle Corporation, US)"
josubby.it,1,"AS16276 (OVH, FR)"
mail.jornaldamaia.pt,1,"AS2860 (NOS_COMUNICACOES, PT)"
mail.jordanair.ru,1,"AS57494 (ADMAN-AS, RU)"
mail.halionex.cfd,1,"AS203446 (AS203446, GB)"
haltongp-nhs-uk.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.hallucinatmil.ru,1,"AS12586 (ASGHOSTNET, DE)"
mx.pbis.nifty.com,1,"AS2516 (KDDI KDDI CORPORATION, JP)"
jrwbuilders-net.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
jilet.net,1,"AS42846 (GUZELHOSTING GNET INTERNET TELEKOMUNIKASYON A.S., TR)"
mail.hamamelix.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.jsrsolutions.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.hamiltkl.ru,1,"AS12586 (ASGHOSTNET, DE)"
lucy.mxrouting.net,1,"AS24940 (HETZNER-AS, DE)"
handrfabrics-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.handrik.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.jtempmail.com,1,"AS24940 (HETZNER-AS, DE)"
mail.jmail.ro,1,"AS16276 (OVH, FR)"
mail.js11.top,1,"AS16276 (OVH, FR)"
hz2.altospam.com,1,"AS24679 (SSERV-AS, DE)"
mx2.handbega.xyz,1,"AS200107 (KL-EXT, CH)"
jsmail.biz.st,1,"AS16276 (OVH, FR)"
juarabola.site,1,"AS394380 (LEASEWEB-USA-DAL - Leaseweb USA, Inc., US)"
jucoin-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
a249901.mx.mailhop.org,1,"AS16509 (AMAZON-02 - Amazon.com, Inc., US)"
mx.hannahouse.co.cust.b.hostedemail.com,1,"AS32491 (TUCOWS-3 - Tucows.com Co., CA)"
jualfoodtruck.com,1,"AS140389 (IDNIC-DBIZ-AS-ID PT Dewa Bisnis Digital, ID)"
mail.hanymail.com,1,"AS12586 (ASGHOSTNET, DE)"
mx.jeffersonandassociates.com,1,
mail.jugarmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.haostuni.com,1,"AS27823 (Dattatec.com, AR)"
mail.jukeiot.xyz,1,"AS40021 (CONTABO-40021 - Contabo Inc., US)"
happedmail.com,1,"AS213702 (QWINS-LTD QWINS AS-SET: ~ # AS213702:AS-CUSTOMERS, GB)"
mail.jujucrafts.com,1,"AS197540 (NETCUP-AS netcup GmbH, DE)"
_dc-mx.d1419515b31b.happy-talking.org,1,"AS51167 (CONTABO, DE)"
mail.happycloudmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.hanul.com,1,"AS55615 (DUZONBIZON-AS-KR DOUZONEBIZON, KR)"
mx1.julymovo.com,1,"AS200107 (KL-EXT, CH)"
mx6.jumpman23-shop.com,1,
gw5202.fortimail.com,1,"AS40934 (FORTINET - Fortinet Inc., US)"
mx1.jumbox.site,1,"AS200107 (KL-EXT, CH)"
mx0.ik2.com,1,"AS20454 (SSASN2 - SECURED SERVERS LLC, US)"
mail.harakirimail.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.jump-communication.com,1,"AS197922 (TECHCREA-SOLUTIONS, FR)"
hardassetalliance-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
junes.space,1,"AS58487 (CRI-AS-AP CV. Rumahweb Indonesia, ID)"
mail.jungermannmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.hardenabmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.jungledmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.joy-sharks.ru,1,"AS204601 (PODAON, NL)"
hardwaretech-info.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
grego.hardonline.com.br,1,"AS28229 (HARDONLINE LTDA, BR)"
mail.haribu.com,1,"AS63949 (AKAMAI-LINODE-AP Akamai Connected Cloud, SG)"
juoksutek.com,1,"AS54641 (IMH-IAD - InMotion Hosting, Inc., US)"
harlock-net.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
bnxarte02.juormer.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
jupix.sytes.net,1,"AS25255 (H3G-AUSTRIA-AS TELE2 AUSTRIA , AT)"
_dc-mx.5b158ef3b37f.jupiterblock.com,1,"AS33387 (NOCIX - Nocix, LLC, US)"
mail.just-games.ru,1,"AS62082 (HOSTLAND, RU)"
justanswer-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
v080082.kasserver.com,1,"AS34788 (NMM-AS D - 02742 Friedersdorf Hauptstrasse 68, DE)"
_dc-mx.011e84a81afb.justatemp.com,1,"AS51167 (CONTABO, DE)"
mx1.flockmail.com,1,"AS14618 (AMAZON-AES - Amazon.com, Inc., US)"
mail.justasalud.com,1,"AS27823 (Dattatec.com, AR)"
mx1.justbigbox.com,1,"AS200107 (KL-EXT, CH)"
jsmail.fr.nf,1,
mail.justiciabfml.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.justicmalu.ru,1,"AS12586 (ASGHOSTNET, DE)"
vps.justrom.org,1,"AS207252 (REALTOX-MEDIA, DE)"
mail.justsend.online,1,"AS37611 (AFRIHOST-SP, ZA)"
_dc-mx.ecd6389b8a7a.hashtagblock.com,1,"AS33387 (NOCIX - Nocix, LLC, US)"
_dc-mx.42bbd2a3d14f.hashtagtesla.com,1,"AS33387 (NOCIX - Nocix, LLC, US)"
mail.hassandesigns.top,1,"AS24940 (HETZNER-AS, DE)"
jwcemail-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.jwk4227ufn.com,1,"AS47583 (AS-HOSTINGER, CY)"
mx.hatmail.store,1,"AS24940 (HETZNER-AS, DE)"
mail.jwork.ru,1,"AS44923 (AIRNET, RU)"
mx.hats-wholesaler.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.harpaxomail.ru,1,"AS12586 (ASGHOSTNET, DE)"
jusaa.com,1,"AS4713 (OCN NTT DOCOMO BUSINESS,Inc., JP)"
haveanotion-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.just9ja.com,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.hardingpost.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
malibuzz.havilahdefilippis.com,1,"AS51167 (CONTABO, DE)"
mail.jxpomup.com,1,"AS37963 (ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN)"
haw88.com,1,"AS214036 (ULTAHOST-AS, US)"
proxy.k-net.online,1,"AS35592 (COOLHOUSING-AS Vinohradska 190, CZ)"
hatmail.ir,1,"AS212025 (CUKMAN-AS, HR)"
mx.hawkeyestate.com.cust.hostedemail.com,1,"AS15348 (TUCOWS - Tucows.com Co., CA)"
mail.stable.jupbit.com,1,
hazecobill.com,1,"AS51167 (CONTABO, DE)"
hbm-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
hazirtestler.com,1,"AS24940 (HETZNER-AS, DE)"
hburgchc-org.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
smtp.faisco.cn,1,"AS58466 (CT-GUANGZHOU-IDC CHINANET Guangdong province network, CN)"
mail.hbtchmail.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.pulseinbox.space,1,"AS24940 (HETZNER-AS, DE)"
harpercollins.com,1,"AS13335 (CLOUDFLARENET - Cloudflare, Inc., US)"
mail.hbs-group.ru,1,"AS210079 (EUROBYTE, RU)"
k3-ai.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
hccil-org.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
hbocom.ru,1,"AS204601 (PODAON, NL)"
mail.hcoupledp.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.k3663a40w.com,1,"AS47583 (AS-HOSTINGER, CY)"
mxa-000e5c01.gslb.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
hcltech-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.hdala.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.hdcvolosy.ru,1,"AS210079 (EUROBYTE, RU)"
mx1.hccmail.win,1,"AS200107 (KL-EXT, CH)"
hdslatour-fr0i.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mx1.hdfshsh.stream,1,"AS200107 (KL-EXT, CH)"
col.hdz.hr,1,"AS24940 (HETZNER-AS, DE)"
justintrend-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.happydomik.ru,1,
mx1.cernercloud.com,1,"AS17264 (CERNER-COM - Cerner Corporation, US)"
mail.k69d.com,1,"AS40476 (SCALAHOSTING - Scala Hosting LLC, US)"
mx.uzmanposta.com,1,"AS42910 (PREMIERDC-VERI-MERKEZI-ANONIM-SIRKETI PREMIERDC, TR)"
mxrouter.haveship.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.k99m.com,1,"AS40476 (SCALAHOSTING - Scala Hosting LLC, US)"
mail.k88i.ink,1,"AS22612 (NAMECHEAP-NET - Namecheap, Inc., US)"
mail.headset5pl.com,1,"AS47583 (AS-HOSTINGER, CY)"
mail.k99z.com,1,"AS40476 (SCALAHOSTING - Scala Hosting LLC, US)"
mail.k8xp.com,1,"AS16276 (OVH, FR)"
mx.public.govdelivery.com,1,"AS29748 (QTS-ASH - Quality Technology Services, LLC, US)"
mail.healthcoachpractitioner.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.healthdietshop.com,1,"AS16276 (OVH, FR)"
healthinsite-net.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
healthfit247.com,1,"AS7393 (CYBERCON - CYBERCON, INC., US)"
mail.healthcheck.click,1,"AS51167 (CONTABO, DE)"
mail.kaarlojosefmail.com,1,"AS207957 (SERVHOST-AS, GB)"
healthpilot-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
malibuzz.haitibox.com,1,"AS51167 (CONTABO, DE)"
mail.kaedar.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.healthsignal.shop,1,
mail.kadachigov.ru,1,
mail.healthroutinenail.click,1,"AS51167 (CONTABO, DE)"
mail.healthshots.center,1,"AS51167 (CONTABO, DE)"
mail.healthshare101.com,1,"AS46606 (UNIFIEDLAYER-AS-1 - Unified Layer, US)"
mail.healthroutine.click,1,"AS51167 (CONTABO, DE)"
imh.delivery.net,1,
mxa-00000703.gslb.pphosted.com,1,"AS22843 (PROOFPOINT-ASN-US-EAST - Proofpoint, Inc., US)"
heartrate.com,1,"AS396982 (GOOGLE-CLOUD-PLATFORM - Google LLC, US)"
mail.kakorraphiapebml.ru,1,"AS12586 (ASGHOSTNET, DE)"
kaleidescape-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
healxo.org,1,"AS37907 (DIGIROCK DigiRock, Inc., JP)"
kalia.edu.pl,1,"AS209341 (WHG-FRA, GB)"
mail.kalquoris.cfd,1,"AS203446 (AS203446, GB)"
mail.heavyhearfml.com,1,"AS12586 (ASGHOSTNET, DE)"
mail.kamagra.org,1,"AS208273 (SECUNET, SC)"
mx1sap.heopas.com,1,"AS24940 (HETZNER-AS, DE)"
mail.heframe.com,1,"AS51167 (CONTABO, DE)"
mail.hedonistmail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.hegamespotr.com,1,"AS47583 (AS-HOSTINGER, CY)"
mx.hediye-sepeti.com.cust.b.hostedemail.com,1,"AS32491 (TUCOWS-3 - Tucows.com Co., CA)"
mail.heeaaemail.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.hegelfmk.com,1,"AS12586 (ASGHOSTNET, DE)"
mx0a-004ac301.pphosted.com,1,"AS26211 (PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US)"
w01cbc8c.kasserver.com,1,"AS34788 (NMM-AS D - 02742 Friedersdorf Hauptstrasse 68, DE)"
mail.hedef610.com,1,"AS42807 (AEROTEK-AS, TR)"
mx.helenchongtherapy.com.cust.a.hostedemail.com,1,
kandkinsurance-com.mail.protection.outlook.com,1,"AS8075 (MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US)"
mail.heixs.com,1,"AS14061 (DIGITALOCEAN-ASN - DigitalOcean, LLC, US)"
mail.hdpornstream.com,1,"AS56485 (THEHOST-AS, UA)"
mx.yopmail.com,1,"AS16276 (OVH, FR)"
_dc-mx.6ea1d5571ea1.kanonmail.com,1,"AS24940 (HETZNER-AS, DE)"
hello.labubutoymkt.site,1,"AS36352 (AS-COLOCROSSING - HostPapa, US)"
mail.heliomemalu.ru,1,"AS12586 (ASGHOSTNET, DE)"
mail.hello.carolinensielhafen.click,1,"AS51167 (CONTABO, DE)"
